Class,CapShape,CapSurface,CapColor
edible,convex,scaly,gray
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,red
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,gray
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,red
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,fibrous,brown
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,gray
