Class,CapShape,CapSurface,CapColor,Bruises,Odor,GillAttachment,GillSpacing
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,gray,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,red,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,convex,scaly,brown,bruises,none,free,close
edible,flat,fibrous,gray,bruises,none,free,close
edible,flat,fibrous,gray,bruises,none,free,close
edible,flat,fibrous,gray,bruises,none,free,close
edible,flat,fibrous,gray,bruises,none,free,close
edible,flat,fibrous,gray,bruises,none,free,close
